b3302	1.2855875075294329e-05
b3305	1.2855875075294329e-05
b3304	1.2855875075294329e-05
b3307	1.2855875075294329e-05
b3306	1.2855875075294329e-05
b3936	1.2855875075294329e-05
b4147	1.0284700060235464e-05
b3985	1.2855875075294329e-05
b2606	1.2855875075294329e-05
b3986	5.1423500301177316e-05
b3315	1.2855875075294329e-05
b3313	1.2855875075294329e-05
b3340	1.0284700060235464e-05
b2891	3.2139687688235823e-06
b3299	1.2855875075294329e-05
b3298	1.2855875075294329e-05
b3297	1.2855875075294329e-05
b3296	1.2855875075294329e-05
b1718	2.571175015058866e-06
b3294	1.2855875075294329e-05
b2185	1.2855875075294329e-05
b0169	1.2855875075294329e-05
b3703	1.2855875075294329e-05
b3318	1.2855875075294329e-05
rrnO-16S	1.2855875075294329e-05
b3339	6.942172540658938e-05
M_gtp_c	2.5711750150588658e-05
M_h2o_c	2.5711750150588658e-05
b0436	1.4988691980077906e-05
b0014	1.4988691980077906e-05
b0015	2.9977383960155812e-05
b4142	0.00010492084386054534
b4143	0.00020984168772109069
b2614	2.9977383960155812e-05
P80244	3.808305545196229e-05
P37571	3.808305545196229e-05
