Enzyme	Concentration
R_FECRMUtex_enzyme	0
R_FECRMUtpp_enzyme	0
R_FECRMabcpp_enzyme	0.0
R_FECRMexs_enzyme	0.0
R_FECRMtonex_enzyme	0.0
R_FEENTERR1_enzyme	0
R_FEENTERR2_enzyme	0
R_FEENTERR3_enzyme	0
R_FEENTERabcpp_enzyme	0.0
R_FEENTERexs_enzyme	0.0
R_FEENTERtex_enzyme	0.0
R_FEENTERtonex_enzyme	0.0
R_FEENTERtpp_enzyme	0.0
R_FEOXAMR1_enzyme	0.0
R_FEOXAMR2_enzyme	0.0
R_FEOXAMR3_enzyme	0.0
R_FEOXAMUtex_enzyme	0
R_FEOXAMUtpp_enzyme	0
R_FEOXAMabcpp_enzyme	0.0
R_FEOXAMexs_enzyme	0.0
R_FEOXAMtonex_enzyme	0.0
R_FEROpp_enzyme	0.0
R_FESD1s_enzyme	0.0
R_FESD2s_enzyme	0.0
R_FESR_enzyme	0.0
R_FFSD_enzyme	0
R_FHL_enzyme	0.0
R_FHL_duplicate_2_enzyme	0.0
R_FLDR2_enzyme	4.747167151085989e-07
R_FLDR2_duplicate_2_enzyme	0.0
R_FLVR_enzyme	0.0
R_FLVR_duplicate_2_enzyme	0.0
R_FLVRx_enzyme	0.0
R_FMETTRS_enzyme	8.703757766426457e-08
R_FMNAT_enzyme	6.250221040191013e-08
R_FMNRx_enzyme	0.0
R_FMNRx_duplicate_2_enzyme	1.542171926187639e-11
R_FMNRx2_enzyme	0.0
R_FMNRx2_duplicate_2_enzyme	0.0
R_FMNRx2_duplicate_3_enzyme	0.0
R_FOMETRi_enzyme	0.0
R_FORCT_enzyme	0.0
R_FORt2pp_enzyme	0.0
R_FORt2pp_duplicate_2_enzyme	0.0
R_FORtex_enzyme	0.0
R_FORtex_duplicate_2_enzyme	0.0
R_FORtex_duplicate_3_enzyme	0.0
R_FORtex_duplicate_4_enzyme	0.0
R_FORtppi_enzyme	0.0
R_FORtppi_duplicate_2_enzyme	0.0
R_FRD2_enzyme	0.0
R_FRD3_enzyme	0.0
R_FRUK_enzyme	0.0
R_FRULYSDG_enzyme	0.0
R_FRULYSE_enzyme	0.0
R_FRULYSK_enzyme	0.0
R_FRULYSt2pp_enzyme	0.0
R_FRULYStex_enzyme	0.0
R_FRULYStex_duplicate_2_enzyme	0.0
R_FRULYStex_duplicate_3_enzyme	0.0
R_FRULYStex_duplicate_4_enzyme	0.0
R_FRUURt2rpp_enzyme	0.0
R_FRUURtex_enzyme	0.0
R_FRUURtex_duplicate_2_enzyme	0.0
R_FRUURtex_duplicate_3_enzyme	0.0
R_FRUURtex_duplicate_4_enzyme	0.0
R_FRUpts2pp_enzyme	0.0
R_FRUptspp_enzyme	0.0
R_FRUtex_enzyme	0.0
R_FRUtex_duplicate_2_enzyme	0.0
R_FRUtex_duplicate_3_enzyme	0.0
R_FRUtex_duplicate_4_enzyme	0.0
R_FTHFD_enzyme	0.0
R_FTHFLi_enzyme	0
R_FUCtex_enzyme	0.0
R_FUCtex_duplicate_2_enzyme	0.0
R_FUCtex_duplicate_3_enzyme	0.0
R_FUCtex_duplicate_4_enzyme	0.0
R_FUCtpp_enzyme	0.0
R_FUM_enzyme	3.7396767439706256e-07
R_FUM_duplicate_2_enzyme	0.0
R_FUM_duplicate_3_enzyme	0.0
R_FUMt2_2pp_enzyme	0.0
R_FUMt2_3pp_enzyme	0.0
R_FUMt2_3pp_duplicate_2_enzyme	0.0
R_FUMt2_3pp_duplicate_3_enzyme	0.0
R_FUMtex_enzyme	0.0
R_FUMtex_duplicate_2_enzyme	0.0
R_FUMtex_duplicate_3_enzyme	0.0
R_FUMtex_duplicate_4_enzyme	0.0
R_FUSAtex_enzyme	0.0
R_FUSAtex_duplicate_2_enzyme	0.0
R_FUSAtex_duplicate_3_enzyme	0.0
R_FUSAtex_duplicate_4_enzyme	0.0
R_FUSAtpp_enzyme	0.0
R_FUSAtpp_duplicate_2_enzyme	0.0
R_G1PACT_enzyme	4.6125725636916913e-07
R_G1PPpp_enzyme	0.0
R_G1PTT_enzyme	0.0
R_G1PTT_duplicate_2_enzyme	0.0
R_G1Ptex_enzyme	0.0
R_G1Ptex_duplicate_2_enzyme	0.0
R_G1Ptex_duplicate_3_enzyme	0.0
R_G1Ptex_duplicate_4_enzyme	0.0
R_G1SAT_enzyme	4.015426458060287e-07
R_G2PP_enzyme	0.0
R_G2PPpp_enzyme	0.0
R_G3PAT120_enzyme	0.0
R_G3PAT140_enzyme	0.0
R_G3PAT141_enzyme	0.0
R_G3PAT160_enzyme	7.379931772210474e-07
R_G3PAT161_enzyme	8.698313666515791e-07
R_G3PAT180_enzyme	0.0
R_G3PAT181_enzyme	0.0
R_G3PCabcpp_enzyme	0.0
R_G3PCtex_enzyme	0.0
R_G3PCtex_duplicate_2_enzyme	0.0
R_G3PCtex_duplicate_3_enzyme	0.0
R_G3PCtex_duplicate_4_enzyme	0.0
R_G3PD2_enzyme	1.1063407542753197e-06
R_G3PD5_enzyme	0.0
R_G3PD5_duplicate_2_enzyme	0.0
R_G3PD6_enzyme	0.0
R_G3PD7_enzyme	0.0
R_G3PEabcpp_enzyme	0.0
R_G3PEtex_enzyme	0.0
R_G3PEtex_duplicate_2_enzyme	0.0
R_G3PEtex_duplicate_3_enzyme	0.0
R_G3PEtex_duplicate_4_enzyme	0.0
R_G3PGabcpp_enzyme	0.0
R_G3PGtex_enzyme	0.0
R_G3PGtex_duplicate_2_enzyme	0.0
R_G3PGtex_duplicate_3_enzyme	0.0
R_G3PGtex_duplicate_4_enzyme	0.0
R_G3PIabcpp_enzyme	0.0
R_G3PItex_enzyme	0.0
R_G3PItex_duplicate_2_enzyme	0.0
R_G3PItex_duplicate_3_enzyme	0.0
R_G3PItex_duplicate_4_enzyme	0.0
R_G3PSabcpp_enzyme	0.0
R_G3PStex_enzyme	0.0
R_G3PStex_duplicate_2_enzyme	0.0
R_G3PStex_duplicate_3_enzyme	0.0
R_G3PStex_duplicate_4_enzyme	0.0
R_G3PT_enzyme	0.0
R_G5SADs_enzyme	1.1539809054205493e-06
R_G5SD_enzyme	7.208502578722228e-07
R_G6PDA_enzyme	0.0
R_G6PDH2r_enzyme	5.352740205558112e-07
R_G6PP_enzyme	0.0
R_G6Pt6_2pp_enzyme	0.0
R_G6Ptex_enzyme	0.0
R_G6Ptex_duplicate_2_enzyme	0.0
R_G6Ptex_duplicate_3_enzyme	0.0
R_G6Ptex_duplicate_4_enzyme	0.0
R_GAL1PPpp_enzyme	0.0
R_GAL1Ptex_enzyme	0.0
R_GAL1Ptex_duplicate_2_enzyme	0.0
R_GAL1Ptex_duplicate_3_enzyme	0.0
R_GAL1Ptex_duplicate_4_enzyme	0.0
R_GALBDtex_enzyme	0.0
R_GALBDtex_duplicate_2_enzyme	0.0
R_GALBDtex_duplicate_3_enzyme	0.0
R_GALBDtex_duplicate_4_enzyme	0.0
R_GALCTD_enzyme	0.0
R_GALCTLO_enzyme	0.0
R_GALCTND_enzyme	0.0
R_GALCTNLt2pp_enzyme	0.0
R_GALCTNLtex_enzyme	0.0
R_GALCTNLtex_duplicate_2_enzyme	0.0
R_GALCTNLtex_duplicate_3_enzyme	0.0
R_GALCTNLtex_duplicate_4_enzyme	0.0
R_GALCTNt2pp_enzyme	0.0
R_GALCTNtex_enzyme	0.0
R_GALCTNtex_duplicate_2_enzyme	0.0
R_GALCTNtex_duplicate_3_enzyme	0.0
R_GALCTNtex_duplicate_4_enzyme	0.0
R_GALCTt2rpp_enzyme	0.0
R_GALCTt2rpp_duplicate_2_enzyme	0.0
R_GALCTtex_enzyme	0.0
R_GALCTtex_duplicate_2_enzyme	0.0
R_GALCTtex_duplicate_3_enzyme	0.0
R_GALCTtex_duplicate_4_enzyme	0.0
R_GALKr_enzyme	0.0
R_GALKr_duplicate_2_enzyme	0.0
R_GALM2pp_enzyme	0.0
R_GALS3_enzyme	0.0
R_GALT1_enzyme	0.0
R_GALTptspp_enzyme	0.0
R_GALTtex_enzyme	0.0
R_GALTtex_duplicate_2_enzyme	0.0
R_GALTtex_duplicate_3_enzyme	0.0
R_GALTtex_duplicate_4_enzyme	0.0
R_GALURt2rpp_enzyme	0.0
R_GALURtex_enzyme	0.0
R_GALURtex_duplicate_2_enzyme	0.0
R_GALURtex_duplicate_3_enzyme	0.0
R_GALURtex_duplicate_4_enzyme	0.0
R_GALUi_enzyme	0.0
R_GALabcpp_enzyme	0.0
R_GALabcpp_duplicate_2_enzyme	0.0
R_GALt2pp_enzyme	0.0
R_GALtex_enzyme	0.0
R_GALtex_duplicate_2_enzyme	0.0
R_GALtex_duplicate_3_enzyme	0.0
R_GALtex_duplicate_4_enzyme	0.0
R_GAM6Pt6_2pp_enzyme	0.0
R_GAMAN6Ptex_enzyme	0.0
R_GAMAN6Ptex_duplicate_2_enzyme	0.0
R_GAMAN6Ptex_duplicate_3_enzyme	0.0
R_GAMAN6Ptex_duplicate_4_enzyme	0.0
R_GAMptspp_enzyme	0.0
R_GAMtex_enzyme	0.0
R_GAMtex_duplicate_2_enzyme	0.0
R_GAMtex_duplicate_3_enzyme	0.0
R_GAMtex_duplicate_4_enzyme	0.0
R_GAPD_enzyme	1.991829967415386e-05
R_GARFT_enzyme	4.4433103764438927e-07
R_GART_enzyme	0.0
R_GBBTNtex_enzyme	0.0
R_GBBTNtex_duplicate_2_enzyme	0.0
R_GBBTNtex_duplicate_3_enzyme	0.0
R_GBBTNtex_duplicate_4_enzyme	0.0
R_GCALDD_enzyme	1.770545741611635e-06
R_GDMANE_enzyme	0.0
R_GDPDPK_enzyme	0.0
R_GDPDPK_duplicate_2_enzyme	0.0
R_GDPMNH_enzyme	0.0
R_GDPMNP_enzyme	0.0
R_GDPTPDP_enzyme	0.0
R_GDPtex_enzyme	0.0
R_GDPtex_duplicate_2_enzyme	0.0
R_GDPtex_duplicate_3_enzyme	0.0
R_GDPtex_duplicate_4_enzyme	0.0
R_GF6PTA_enzyme	6.808901431127935e-06
R_GGGABADr_enzyme	0.0
R_GGGABAH_enzyme	0.0
R_GGPTRCO_enzyme	0.0
R_GGPTRCS_enzyme	0.0
R_GHBDHx_enzyme	0.0
R_GHMT2r_enzyme	6.5497069807687235e-06
R_GK1_enzyme	1.9718848557691135e-07
R_GLBRAN2_enzyme	0.0
R_GLCATr_enzyme	0.0
R_GLCDpp_enzyme	0.0
R_GLCDpp_duplicate_2_enzyme	0.0
R_GLCNt2rpp_enzyme	0.0
R_GLCNt2rpp_duplicate_2_enzyme	0.0
R_GLCNt2rpp_duplicate_3_enzyme	0.0
R_GLCNt2rpp_duplicate_4_enzyme	0.0
R_GLCNtex_enzyme	0.0
R_GLCNtex_duplicate_2_enzyme	0.0
R_GLCNtex_duplicate_3_enzyme	0.0
R_GLCNtex_duplicate_4_enzyme	0.0
R_GLCP_enzyme	0.0
R_GLCP_duplicate_2_enzyme	0.0
R_GLCP2_enzyme	0.0
R_GLCP2_duplicate_2_enzyme	0.0
R_GLCRAL_enzyme	0.0
R_GLCRD_enzyme	0.0
R_GLCRD_duplicate_2_enzyme	0.0
R_GLCRt2rpp_enzyme	0.0
R_GLCRt2rpp_duplicate_2_enzyme	0.0
R_GLCRtex_enzyme	0.0
R_GLCRtex_duplicate_2_enzyme	0.0
R_GLCRtex_duplicate_3_enzyme	0.0
R_GLCRtex_duplicate_4_enzyme	0.0
R_GLCS1_enzyme	0.0
R_GLCTR1_enzyme	0.0
R_GLCTR2_enzyme	0.0
R_GLCTR3_enzyme	0.0
R_GLCUR1Ptex_enzyme	0.0
R_GLCUR1Ptex_duplicate_2_enzyme	0.0
R_GLCUR1Ptex_duplicate_3_enzyme	0.0
R_GLCUR1Ptex_duplicate_4_enzyme	0.0
R_GLCURt2rpp_enzyme	0.0
R_GLCURt2rpp_duplicate_2_enzyme	0.0
R_GLCURtex_enzyme	0.0
R_GLCURtex_duplicate_2_enzyme	0.0
R_GLCURtex_duplicate_3_enzyme	0.0
R_GLCURtex_duplicate_4_enzyme	0.0
R_GLCabcpp_enzyme	0.0
R_GLCptspp_enzyme	0.0
R_GLCptspp_duplicate_2_enzyme	2.735939810502458e-06
R_GLCptspp_duplicate_3_enzyme	0.0
R_GLCt2pp_enzyme	0.0
R_GLCtex_copy1_enzyme	0.0
R_GLCtex_copy1_duplicate_2_enzyme	0.0
R_GLCtex_copy1_duplicate_3_enzyme	0.0
R_GLCtex_copy1_duplicate_4_enzyme	9.387383851968498e-06
R_GLCtex_copy2_enzyme	0.0
R_GLDBRAN2_enzyme	0.0
R_GLGC_enzyme	0.0
R_GLNS_enzyme	1.7948553746050315e-06
R_GLNS_duplicate_2_enzyme	0.0
R_GLNTRS_enzyme	1.1073330276874486e-06
R_GLNabcpp_enzyme	0.0
R_GLNtex_enzyme	0.0
R_GLNtex_duplicate_2_enzyme	0.0
R_GLNtex_duplicate_3_enzyme	0.0
R_GLNtex_duplicate_4_enzyme	0.0
R_GLTPD_enzyme	0.0
R_GLU5K_enzyme	2.59628270844371e-07
R_GLUABUTt7pp_enzyme	0.0
R_GLUCYS_enzyme	3.931417936834302e-11
R_GLUDC_enzyme	0.0
R_GLUDC_duplicate_2_enzyme	0.0
R_GLUDy_enzyme	1.4675013606060144e-06
R_GLUN_enzyme	0.0
R_GLUN_duplicate_2_enzyme	0.0
R_GLUN_duplicate_3_enzyme	0.0
R_GLUNpp_enzyme	0.0
R_GLUPRT_enzyme	1.8658999456688682e-07
R_GLUR_enzyme	2.2668143894907346e-07
R_GLUSy_enzyme	0.0
R_GLUTRR_enzyme	8.282075884630078e-10
R_GLUTRS_enzyme	0.00040712403685547036
R_GLUabcpp_enzyme	0.0
R_GLUt2rpp_enzyme	0.0
R_GLUt4pp_enzyme	0.0
R_GLUtex_enzyme	0.0
R_GLUtex_duplicate_2_enzyme	0.0
R_GLUtex_duplicate_3_enzyme	0.0
R_GLUtex_duplicate_4_enzyme	0.0
R_GLXCL_enzyme	0.0
R_GLYALDtex_enzyme	0.0
R_GLYALDtex_duplicate_2_enzyme	0.0
R_GLYALDtex_duplicate_3_enzyme	0.0
R_GLYALDtex_duplicate_4_enzyme	0.0
R_GLYALDtpp_enzyme	0.0
R_GLYAT_enzyme	0.0
R_GLYBabcpp_enzyme	0.0
R_GLYBt2pp_enzyme	0.0
R_GLYBt2pp_duplicate_2_enzyme	0.0
R_GLYBtex_enzyme	0.0
R_GLYBtex_duplicate_2_enzyme	0.0
R_GLYBtex_duplicate_3_enzyme	0.0
R_GLYBtex_duplicate_4_enzyme	0.0
R_GLYC2Pabcpp_enzyme	0.0
R_GLYC2Ptex_enzyme	0.0
R_GLYC2Ptex_duplicate_2_enzyme	0.0
R_GLYC2Ptex_duplicate_3_enzyme	0.0
R_GLYC2Ptex_duplicate_4_enzyme	0.0
R_GLYC3Pabcpp_enzyme	0.0
R_GLYC3Pt6pp_enzyme	0.0
R_GLYC3Ptex_enzyme	0.0
R_GLYC3Ptex_duplicate_2_enzyme	0.0
R_GLYC3Ptex_duplicate_3_enzyme	0.0
R_GLYC3Ptex_duplicate_4_enzyme	0.0
R_GLYCAt2rpp_enzyme	0.0
R_GLYCAt2rpp_duplicate_2_enzyme	0.0
R_GLYCAtex_enzyme	0.0
R_GLYCAtex_duplicate_2_enzyme	0.0
R_GLYCAtex_duplicate_3_enzyme	0.0
R_GLYCAtex_duplicate_4_enzyme	0.0
R_GLYCDx_enzyme	0.0
R_GLYCK_enzyme	0.0
R_GLYCK2_enzyme	0.0
R_GLYCL_enzyme	0.0
R_GLYCLTDx_enzyme	0.0
R_GLYCLTDx_duplicate_2_enzyme	0.0
R_GLYCLTDy_enzyme	0.0
R_GLYCLTDy_duplicate_2_enzyme	0.0
R_GLYCLTt2rpp_enzyme	5.782376729409284e-10
R_GLYCLTt2rpp_duplicate_2_enzyme	0.0
R_GLYCLTt4pp_enzyme	0.0
R_GLYCLTtex_enzyme	0.0
R_GLYCLTtex_duplicate_2_enzyme	0.0
R_GLYCLTtex_duplicate_3_enzyme	0.0
R_GLYCLTtex_duplicate_4_enzyme	5.782376729409284e-10
R_GLYCTO2_enzyme	0.0
R_GLYCTO3_enzyme	0.0
R_GLYCTO4_enzyme	0.0
R_GLYCtex_enzyme	0.0
R_GLYCtex_duplicate_2_enzyme	0.0
R_GLYCtex_duplicate_3_enzyme	0.0
R_GLYCtex_duplicate_4_enzyme	0.0
R_GLYCtpp_enzyme	0.0
R_GLYCtpp_duplicate_2_enzyme	0.0
R_GLYK_enzyme	0.0
R_GLYOX_enzyme	0.0
R_GLYOX3_enzyme	0
R_GLYTRS_enzyme	2.40027480996849e-06
R_GLYt2pp_copy1_enzyme	0.0
R_GLYt2pp_copy1_duplicate_2_enzyme	0.0
R_GLYt2pp_copy2_enzyme	0
R_GLYt4pp_enzyme	0.0
R_GLYtex_enzyme	0.0
R_GLYtex_duplicate_2_enzyme	0.0
R_GLYtex_duplicate_3_enzyme	0.0
R_GLYtex_duplicate_4_enzyme	0.0
R_GMAND_enzyme	0.0
R_GMHEPAT_enzyme	0.0
R_GMHEPK_enzyme	0.0
R_GMHEPPA_enzyme	0.0
R_GMPR_enzyme	0.0
R_GMPS2_enzyme	1.3773318780983949e-06
R_GMPtex_enzyme	0.0
R_GMPtex_duplicate_2_enzyme	0.0
R_GMPtex_duplicate_3_enzyme	0.0
R_GMPtex_duplicate_4_enzyme	0.0
R_GND_enzyme	3.189777059051319e-06
R_GNK_enzyme	0.0
R_GNK_duplicate_2_enzyme	0.0
R_GOFUCR_enzyme	0.0
R_GP4GH_enzyme	0.0
R_GPDDA1_enzyme	0.0
R_GPDDA1pp_enzyme	0.0
R_GPDDA2_enzyme	0.0
R_GPDDA2pp_enzyme	0.0
R_GPDDA3_enzyme	0.0
R_GPDDA3pp_enzyme	0.0
R_GPDDA4_enzyme	0.0
R_GPDDA4pp_enzyme	0.0
R_GPDDA5_enzyme	0.0
R_GPDDA5pp_enzyme	0.0
R_GRTT_enzyme	1.1801422112524006e-08
R_GRXR_enzyme	0.0
R_GRXR_duplicate_2_enzyme	0.0
R_GRXR_duplicate_3_enzyme	0.0
R_GRXR_duplicate_4_enzyme	0.0
R_GSNK_enzyme	0.0
R_GSNt2pp_enzyme	0.0
R_GSNtex_enzyme	0.0
R_GSNtex_duplicate_2_enzyme	0.0
R_GSNtex_duplicate_3_enzyme	0.0
R_GSNtex_duplicate_4_enzyme	0.0
R_GSPMDA_enzyme	0.0
R_GSPMDS_enzyme	0.0
R_GTHOXtex_enzyme	0.0
R_GTHOXtex_duplicate_2_enzyme	0.0
R_GTHOXtex_duplicate_3_enzyme	0.0
R_GTHOXtex_duplicate_4_enzyme	0.0
R_GTHOr_enzyme	0.0
R_GTHPi_enzyme	0.0
R_GTHRDHpp_enzyme	0.0
R_GTHRDabc2pp_enzyme	0.0
R_GTHRDabcpp_enzyme	0.0
R_GTHRDtex_enzyme	0.0
R_GTHRDtex_duplicate_2_enzyme	0.0
R_GTHRDtex_duplicate_3_enzyme	0.0
R_GTHRDtex_duplicate_4_enzyme	0.0
R_GTHS_enzyme	3.931417936834302e-11
R_GTPCI_enzyme	2.8676671160282674e-06
R_GTPCII2_enzyme	6.615147705763988e-08
R_GTPDPDP_enzyme	0.0
R_GTPDPK_enzyme	0.0
R_GTPHs_enzyme	0.0
R_GTPtex_enzyme	0.0
R_GTPtex_duplicate_2_enzyme	0.0
R_GTPtex_duplicate_3_enzyme	0.0
R_GTPtex_duplicate_4_enzyme	0.0
R_GUACYC_enzyme	0
R_GUAD_enzyme	0.0
R_GUAPRT_enzyme	0.0
R_GUAPRT_duplicate_2_enzyme	0.0
R_GUAt2pp_enzyme	0.0
R_GUAtex_enzyme	0.0
R_GUAtpp_enzyme	0
R_GUI1_enzyme	0.0
R_GUI2_enzyme	0.0
R_GUR1PPpp_enzyme	0
R_H2O2tex_enzyme	0.0
R_H2O2tex_duplicate_2_enzyme	0.0
R_H2O2tex_duplicate_3_enzyme	0.0
R_H2O2tex_duplicate_4_enzyme	0.0
R_H2Otex_enzyme	0.0
R_H2Otex_duplicate_2_enzyme	0.0
R_H2Otex_duplicate_3_enzyme	2.8355766174834194e-05
R_H2Otex_duplicate_4_enzyme	0.0
R_H2Otex_duplicate_5_enzyme	0.0
R_H2Otex_duplicate_6_enzyme	0.0
R_H2Otex_duplicate_7_enzyme	0.0
R_H2Otex_duplicate_8_enzyme	0.0
R_H2Otpp_enzyme	2.8355766174834194e-05
R_H2Otpp_duplicate_2_enzyme	0.0
R_H2SO_enzyme	0
R_H2St1pp_enzyme	0.0
R_H2Stex_enzyme	0.0
R_H2Stex_duplicate_2_enzyme	0.0
R_H2Stex_duplicate_3_enzyme	0.0
R_H2Stex_duplicate_4_enzyme	0.0
R_H2tex_enzyme	0.0
R_H2tex_duplicate_2_enzyme	0.0
R_H2tex_duplicate_3_enzyme	0.0
R_H2tex_duplicate_4_enzyme	0.0
R_H2tpp_enzyme	0.0
R_HACD1_enzyme	0.0
R_HACD1_duplicate_2_enzyme	3.3325554830601215e-07
R_HACD2_enzyme	0.0
R_HACD2_duplicate_2_enzyme	3.3325554830601215e-07
R_HACD3_enzyme	0.0
R_HACD3_duplicate_2_enzyme	3.3325554830601215e-07
R_HACD4_enzyme	0.0
R_HACD4_duplicate_2_enzyme	3.3325554830601215e-07
R_HACD5_enzyme	0.0
R_HACD5_duplicate_2_enzyme	3.3325554830601215e-07
R_HACD6_enzyme	0.0
R_HACD6_duplicate_2_enzyme	3.332555483061447e-07
R_HACD7_enzyme	0.0
R_HACD7_duplicate_2_enzyme	3.332555483061447e-07
R_HACD8_enzyme	0.0
R_HACD8_duplicate_2_enzyme	0.0
R_HADPCOADH3_enzyme	0.0
R_HBZOPT_enzyme	1.9171276065171505e-10
R_HCINNMt2rpp_enzyme	0.0
R_HCINNMtex_enzyme	0.0
R_HCINNMtex_duplicate_2_enzyme	0.0
R_HCINNMtex_duplicate_3_enzyme	0.0
R_HCINNMtex_duplicate_4_enzyme	0.0
R_HCO3E_enzyme	0.0
R_HCO3E_duplicate_2_enzyme	2.3830369309708444e-06
R_HCYSMT_enzyme	0.0
R_HCYSMT2_enzyme	0.0
R_HDCAtexi_enzyme	0.0
R_HDCEAtexi_enzyme	0.0
R_HEMEOS_enzyme	1.917127606701692e-10
R_HEPK1_enzyme	0.0
R_HEPK2_enzyme	0.0
R_HEPT1_enzyme	0.0
R_HEPT2_enzyme	0.0
R_HEPT3_enzyme	0.0
R_HEPT4_enzyme	0.0
R_HETZK_enzyme	0.0
R_HEX1_enzyme	0.0
R_HEX4_enzyme	0
R_HEX7_enzyme	0.0
R_HEXt2rpp_enzyme	0.0
R_HG2abcpp_enzyme	0.0
R_HG2t3pp_enzyme	0.0
R_HG2tex_enzyme	0.0
R_HG2tex_duplicate_2_enzyme	0.0
R_HG2tex_duplicate_3_enzyme	0.0
R_HG2tex_duplicate_4_enzyme	0.0
R_HISTD_enzyme	3.24594430685285e-06
R_HISTP_enzyme	5.262064632052725e-06
R_HISTRS_enzyme	6.211598663211226e-07
R_HISabcpp_enzyme	0.0
R_HISt2rpp_enzyme	0.0
R_HIStex_enzyme	0.0
R_HIStex_duplicate_2_enzyme	0.0
R_HIStex_duplicate_3_enzyme	0.0
R_HIStex_duplicate_4_enzyme	0.0
R_HKNDDH_enzyme	0.0
R_HKNTDH_enzyme	0.0
R_HMBS_enzyme	6.183949993862985e-08
R_HMPK1_enzyme	0.0
R_HMPK1_duplicate_2_enzyme	0.0
R_HOMt2pp_enzyme	0.0
R_HOMt2pp_duplicate_2_enzyme	0.0
R_HOMtex_enzyme	0.0
R_HOMtex_duplicate_2_enzyme	0.0
R_HOMtex_duplicate_3_enzyme	0.0
R_HOMtex_duplicate_4_enzyme	0.0
R_HOPNTAL_enzyme	0.0
R_HPPK2_enzyme	4.3290121531518374e-07
R_HPPPNDO_enzyme	0.0
R_HPPPNt2rpp_enzyme	0.0
R_HPPPNtex_enzyme	0.0
R_HPPPNtex_duplicate_2_enzyme	0.0
R_HPPPNtex_duplicate_3_enzyme	0.0
R_HPPPNtex_duplicate_4_enzyme	0.0
R_HPYRI_enzyme	0.0
R_HPYRRx_enzyme	0.0
R_HPYRRx_duplicate_2_enzyme	0.0
R_HPYRRy_enzyme	0.0
R_HPYRRy_duplicate_2_enzyme	0.0
R_HSDy_enzyme	2.6425338121298234e-06
R_HSDy_duplicate_2_enzyme	0.0
R_HSK_enzyme	1.0487316112610933e-06
R_HSST_enzyme	2.266848384504027e-06
R_HSTPT_enzyme	2.0745040057972035e-06
R_HXAND_enzyme	0.0
R_HXAtex_enzyme	0.0
R_HXAtex_duplicate_2_enzyme	0.0
R_HXAtex_duplicate_3_enzyme	0.0
R_HXAtex_duplicate_4_enzyme	0.0
R_HXCT_enzyme	0.0
R_HXPRT_enzyme	0.0
R_HXPRT_duplicate_2_enzyme	0.0
R_HYD1pp_enzyme	0.0
R_HYD1pp_duplicate_2_enzyme	0.0
R_HYD1pp_duplicate_3_enzyme	0.0
R_HYD2pp_enzyme	0.0
R_HYD2pp_duplicate_2_enzyme	0.0
R_HYD3pp_enzyme	0.0
R_HYD3pp_duplicate_2_enzyme	0.0
R_HYPOE_enzyme	0
R_HYXNtex_enzyme	0.0
R_HYXNtex_duplicate_2_enzyme	0.0
R_HYXNtex_duplicate_3_enzyme	0.0
R_HYXNtex_duplicate_4_enzyme	0.0
R_HYXNtpp_enzyme	0
R_Htex_enzyme	8.131046009946084e-06
R_Htex_duplicate_2_enzyme	0.0
R_Htex_duplicate_3_enzyme	0.0
R_Htex_duplicate_4_enzyme	0.0
R_I2FE2SR_enzyme	0.0
R_I2FE2SS_enzyme	0.0
R_I2FE2SS2_enzyme	0.0
R_I2FE2ST_enzyme	0.0
R_I4FE4SR_enzyme	0.0
R_I4FE4ST_enzyme	0.0
R_ICDHyr_enzyme	1.0403428554184383e-05
R_ICHORS_copy1_enzyme	0.0
R_ICHORS_copy2_enzyme	0.0
R_ICHORT_enzyme	0.0
R_ICL_enzyme	0.0
R_ICYSDS_enzyme	2.6777039869648807e-07
R_IDOND_enzyme	0.0
R_IDOND2_enzyme	0.0
R_IDONt2rpp_enzyme	0.0
R_IDONtex_enzyme	0.0
R_IDONtex_duplicate_2_enzyme	0.0
R_IDONtex_duplicate_3_enzyme	0.0
R_IDONtex_duplicate_4_enzyme	0.0
R_IG3PS_enzyme	2.3976055913249153e-06
R_IGPDH_enzyme	5.262064632052725e-06
R_IGPS_enzyme	1.3608229981738147e-06
R_ILETA_enzyme	7.567471070393689e-07
R_ILETRS_enzyme	1.7602195057473554e-06
R_ILEabcpp_enzyme	0.0
R_ILEt2rpp_enzyme	0.0
R_ILEtex_enzyme	0.0
R_ILEtex_duplicate_2_enzyme	0.0
R_ILEtex_duplicate_3_enzyme	0.0
R_ILEtex_duplicate_4_enzyme	0.0
R_IMPC_enzyme	3.077391280292244e-06
R_IMPD_enzyme	1.9996225212224628e-06
R_IMPtex_enzyme	0.0
R_IMPtex_duplicate_2_enzyme	0.0
R_IMPtex_duplicate_3_enzyme	0.0
R_IMPtex_duplicate_4_enzyme	0.0
R_INDOLEt2pp_enzyme	0.0
R_INDOLEt2rpp_enzyme	0.0
R_INDOLEtex_enzyme	0.0
R_INDOLEtex_duplicate_2_enzyme	0.0
R_INDOLEtex_duplicate_3_enzyme	0.0
R_INDOLEtex_duplicate_4_enzyme	0.0
R_INOSTt4pp_enzyme	0.0
R_INSH_enzyme	0.0
R_INSK_enzyme	0.0
R_INSTtex_enzyme	0.0
R_INSTtex_duplicate_2_enzyme	0.0
R_INSTtex_duplicate_3_enzyme	0.0
R_INSTtex_duplicate_4_enzyme	0.0
R_INSt2pp_copy1_enzyme	0.0
R_INSt2pp_copy2_enzyme	0.0
