Enzyme	Concentration
R_GLYCLTtex_duplicate_4_enzyme	0.0
R_GLYCTO2_enzyme	0.0
R_GLYCTO3_enzyme	0.0
R_GLYCTO4_enzyme	0.0
R_GLYCtex_enzyme	0.0
R_GLYCtex_duplicate_2_enzyme	0.0
R_GLYCtex_duplicate_3_enzyme	0.0
R_GLYCtex_duplicate_4_enzyme	0.0
R_GLYCtpp_enzyme	0.0
R_GLYCtpp_duplicate_2_enzyme	0.0
R_GLYK_enzyme	0.0
R_GLYOX_enzyme	0.0
R_GLYOX3_enzyme	0
R_GLYTRS_enzyme	1.624962573686046e-06
R_GLYt2pp_copy1_enzyme	0.0
R_GLYt2pp_copy1_duplicate_2_enzyme	0.0
R_GLYt2pp_copy2_enzyme	0
R_GLYt4pp_enzyme	0.0
R_GLYtex_enzyme	0.0
R_GLYtex_duplicate_2_enzyme	0.0
R_GLYtex_duplicate_3_enzyme	0.0
R_GLYtex_duplicate_4_enzyme	0.0
R_GMAND_enzyme	0.0
R_GMHEPAT_enzyme	0.0
R_GMHEPK_enzyme	0.0
R_GMHEPPA_enzyme	0.0
R_GMPR_enzyme	0.0
R_GMPS2_enzyme	2.934485144255342e-07
R_GMPtex_enzyme	0.0
R_GMPtex_duplicate_2_enzyme	0.0
R_GMPtex_duplicate_3_enzyme	0.0
R_GMPtex_duplicate_4_enzyme	0.0
R_GND_enzyme	0.0
R_GNK_enzyme	0.0
R_GNK_duplicate_2_enzyme	0.0
R_GOFUCR_enzyme	0.0
R_GP4GH_enzyme	0.0
R_GPDDA1_enzyme	0.0
R_GPDDA1pp_enzyme	0.0
R_GPDDA2_enzyme	0.0
R_GPDDA2pp_enzyme	0.0
R_GPDDA3_enzyme	0.0
R_GPDDA3pp_enzyme	0.0
R_GPDDA4_enzyme	0.0
R_GPDDA4pp_enzyme	0.0
R_GPDDA5_enzyme	0.0
R_GPDDA5pp_enzyme	0.0
R_GRTT_enzyme	2.1950615776910307e-10
R_GRXR_enzyme	0.0
R_GRXR_duplicate_2_enzyme	0.0
R_GRXR_duplicate_3_enzyme	0.0
R_GRXR_duplicate_4_enzyme	0.0
R_GSNK_enzyme	0.0
R_GSNt2pp_enzyme	0.0
R_GSNtex_enzyme	0.0
R_GSNtex_duplicate_2_enzyme	0.0
R_GSNtex_duplicate_3_enzyme	0.0
R_GSNtex_duplicate_4_enzyme	0.0
R_GSPMDA_enzyme	0.0
R_GSPMDS_enzyme	0.0
R_GTHOXtex_enzyme	0.0
R_GTHOXtex_duplicate_2_enzyme	0.0
R_GTHOXtex_duplicate_3_enzyme	0.0
R_GTHOXtex_duplicate_4_enzyme	0.0
R_GTHOr_enzyme	0.0
R_GTHPi_enzyme	0.0
R_GTHRDHpp_enzyme	0.0
R_GTHRDabc2pp_enzyme	0.0
R_GTHRDabcpp_enzyme	0.0
R_GTHRDtex_enzyme	0.0
R_GTHRDtex_duplicate_2_enzyme	0.0
R_GTHRDtex_duplicate_3_enzyme	0.0
R_GTHRDtex_duplicate_4_enzyme	0.0
R_GTHS_enzyme	9.260284682617808e-12
R_GTPCI_enzyme	1.596408420138898e-09
R_GTPCII2_enzyme	1.5957945516489112e-10
R_GTPDPDP_enzyme	0.0
R_GTPDPK_enzyme	0.0
R_GTPHs_enzyme	0.0
R_GTPtex_enzyme	0.0
R_GTPtex_duplicate_2_enzyme	0.0
R_GTPtex_duplicate_3_enzyme	0.0
R_GTPtex_duplicate_4_enzyme	0.0
R_GUACYC_enzyme	0
R_GUAD_enzyme	0.0
R_GUAPRT_enzyme	0.0
R_GUAPRT_duplicate_2_enzyme	0.0
R_GUAt2pp_enzyme	0.0
R_GUAtex_enzyme	0.0
R_GUAtpp_enzyme	0
R_GUI1_enzyme	0.0
R_GUI2_enzyme	0.0
R_GUR1PPpp_enzyme	0
R_H2O2tex_enzyme	0.0
R_H2O2tex_duplicate_2_enzyme	0.0
R_H2O2tex_duplicate_3_enzyme	0.0
R_H2O2tex_duplicate_4_enzyme	0.0
R_H2Otex_enzyme	0.0
R_H2Otex_duplicate_2_enzyme	0.0
R_H2Otex_duplicate_3_enzyme	9.180215451935671e-05
R_H2Otex_duplicate_4_enzyme	0.0
R_H2Otex_duplicate_5_enzyme	0.0
R_H2Otex_duplicate_6_enzyme	0.0
R_H2Otex_duplicate_7_enzyme	0.0
R_H2Otex_duplicate_8_enzyme	0.0
R_H2Otpp_enzyme	9.914632688090524e-05
R_H2Otpp_duplicate_2_enzyme	0.0
R_H2SO_enzyme	0
R_H2St1pp_enzyme	0.0
R_H2Stex_enzyme	0.0
R_H2Stex_duplicate_2_enzyme	0.0
R_H2Stex_duplicate_3_enzyme	0.0
R_H2Stex_duplicate_4_enzyme	0.0
R_H2tex_enzyme	0.0
R_H2tex_duplicate_2_enzyme	0.0
R_H2tex_duplicate_3_enzyme	0.0
R_H2tex_duplicate_4_enzyme	0.0
R_H2tpp_enzyme	0.0
R_HACD1_enzyme	0.0
R_HACD1_duplicate_2_enzyme	1.4203245713975694e-06
R_HACD2_enzyme	0.0
R_HACD2_duplicate_2_enzyme	1.4203245713975694e-06
R_HACD3_enzyme	0.0
R_HACD3_duplicate_2_enzyme	1.4203245713975694e-06
R_HACD4_enzyme	0.0
R_HACD4_duplicate_2_enzyme	1.4203245713975694e-06
R_HACD5_enzyme	0.0
R_HACD5_duplicate_2_enzyme	1.4203245713975694e-06
R_HACD6_enzyme	0.0
R_HACD6_duplicate_2_enzyme	1.1097273491753472e-06
R_HACD7_enzyme	0.0
R_HACD7_duplicate_2_enzyme	1.1097273491753472e-06
R_HACD8_enzyme	0.0
R_HACD8_duplicate_2_enzyme	0.0
R_HADPCOADH3_enzyme	0.0
R_HBZOPT_enzyme	0.0
R_HCINNMt2rpp_enzyme	0.0
R_HCINNMtex_enzyme	0.0
R_HCINNMtex_duplicate_2_enzyme	0.0
R_HCINNMtex_duplicate_3_enzyme	0.0
R_HCINNMtex_duplicate_4_enzyme	0.0
R_HCO3E_enzyme	0.0
R_HCO3E_duplicate_2_enzyme	0.0
R_HCYSMT_enzyme	0.0
R_HCYSMT2_enzyme	0.0
R_HDCAtexi_enzyme	0.0
R_HDCEAtexi_enzyme	0.0
R_HEMEOS_enzyme	0.0
R_HEPK1_enzyme	0.0
R_HEPK2_enzyme	0.0
R_HEPT1_enzyme	0.0
R_HEPT2_enzyme	0.0
R_HEPT3_enzyme	0.0
R_HEPT4_enzyme	0.0
R_HETZK_enzyme	0.0
R_HEX1_enzyme	0.0
R_HEX4_enzyme	0
R_HEX7_enzyme	0.0
R_HEXt2rpp_enzyme	0.0
R_HG2abcpp_enzyme	0.0
R_HG2t3pp_enzyme	0.0
R_HG2tex_enzyme	0.0
R_HG2tex_duplicate_2_enzyme	0.0
R_HG2tex_duplicate_3_enzyme	0.0
R_HG2tex_duplicate_4_enzyme	0.0
R_HISTD_enzyme	4.1339397046343833e-07
R_HISTP_enzyme	4.1339397046343833e-07
R_HISTRS_enzyme	4.1339397046343833e-07
R_HISabcpp_enzyme	0.0
R_HISt2rpp_enzyme	0.0
R_HIStex_enzyme	0.0
R_HIStex_duplicate_2_enzyme	0.0
R_HIStex_duplicate_3_enzyme	0.0
R_HIStex_duplicate_4_enzyme	0.0
R_HKNDDH_enzyme	0.0
R_HKNTDH_enzyme	0.0
R_HMBS_enzyme	1.33324159960035e-11
R_HMPK1_enzyme	0.0
R_HMPK1_duplicate_2_enzyme	0.0
R_HOMt2pp_enzyme	0.0
R_HOMt2pp_duplicate_2_enzyme	0.0
R_HOMtex_enzyme	0.0
R_HOMtex_duplicate_2_enzyme	0.0
R_HOMtex_duplicate_3_enzyme	0.0
R_HOMtex_duplicate_4_enzyme	0.0
R_HOPNTAL_enzyme	0.0
R_HPPK2_enzyme	1.596408420138898e-09
R_HPPPNDO_enzyme	0.0
R_HPPPNt2rpp_enzyme	0.0
R_HPPPNtex_enzyme	0.0
R_HPPPNtex_duplicate_2_enzyme	0.0
R_HPPPNtex_duplicate_3_enzyme	0.0
R_HPPPNtex_duplicate_4_enzyme	0.0
R_HPYRI_enzyme	0.0
R_HPYRRx_enzyme	0.0
R_HPYRRx_duplicate_2_enzyme	0.0
R_HPYRRy_enzyme	0.0
R_HPYRRy_duplicate_2_enzyme	0.0
R_HSDy_enzyme	7.490164234656465e-06
R_HSDy_duplicate_2_enzyme	0.0
R_HSK_enzyme	6.874926505707202e-06
R_HSST_enzyme	6.152377289492622e-07
R_HSTPT_enzyme	4.1339397046343833e-07
R_HXAND_enzyme	0.0
R_HXAtex_enzyme	0.0
R_HXAtex_duplicate_2_enzyme	0.0
R_HXAtex_duplicate_3_enzyme	0.0
R_HXAtex_duplicate_4_enzyme	0.0
R_HXCT_enzyme	0.0
R_HXPRT_enzyme	0.0
R_HXPRT_duplicate_2_enzyme	0.0
R_HYD1pp_enzyme	0.0
R_HYD1pp_duplicate_2_enzyme	0.0
R_HYD1pp_duplicate_3_enzyme	0.0
R_HYD2pp_enzyme	0.0
R_HYD2pp_duplicate_2_enzyme	0.0
R_HYD3pp_enzyme	0.0
R_HYD3pp_duplicate_2_enzyme	0.0
R_HYPOE_enzyme	0
R_HYXNtex_enzyme	0.0
R_HYXNtex_duplicate_2_enzyme	0.0
R_HYXNtex_duplicate_3_enzyme	0.0
R_HYXNtex_duplicate_4_enzyme	0.0
R_HYXNtpp_enzyme	0
R_Htex_enzyme	0.0
R_Htex_duplicate_2_enzyme	0.0
R_Htex_duplicate_3_enzyme	0.0
R_Htex_duplicate_4_enzyme	9.396288841273805e-05
R_I2FE2SR_enzyme	7.982042100694445e-12
R_I2FE2SS_enzyme	3.736052548604041e-09
R_I2FE2SS2_enzyme	3.736052548604041e-09
R_I2FE2ST_enzyme	7.982105813690542e-12
R_I4FE4SR_enzyme	3.736052548604041e-09
R_I4FE4ST_enzyme	3.736052548604041e-09
R_ICDHyr_enzyme	5.3895190498157015e-05
R_ICHORS_copy1_enzyme	0.0
R_ICHORS_copy2_enzyme	0.0
R_ICHORT_enzyme	0.0
R_ICYSDS_enzyme	1.5170874989687917e-08
R_IDOND_enzyme	0.0
R_IDOND2_enzyme	0.0
R_IDONt2rpp_enzyme	0.0
R_IDONtex_enzyme	0.0
R_IDONtex_duplicate_2_enzyme	0.0
R_IDONtex_duplicate_3_enzyme	0.0
R_IDONtex_duplicate_4_enzyme	0.0
R_IG3PS_enzyme	4.1339397046343833e-07
R_IGPDH_enzyme	4.1339397046343833e-07
R_IGPS_enzyme	2.0741395484310163e-07
R_ILETA_enzyme	1.1356223999241437e-06
R_ILETRS_enzyme	1.1356223999241437e-06
R_ILEabcpp_enzyme	0.0
R_ILEt2rpp_enzyme	0.0
R_ILEtex_enzyme	0.0
R_ILEtex_duplicate_2_enzyme	0.0
R_ILEtex_duplicate_3_enzyme	0.0
R_ILEtex_duplicate_4_enzyme	0.0
R_IMPC_enzyme	1.086753645239894e-06
R_IMPD_enzyme	2.934485144255342e-07
R_IMPtex_enzyme	0.0
R_IMPtex_duplicate_2_enzyme	0.0
R_IMPtex_duplicate_3_enzyme	0.0
R_IMPtex_duplicate_4_enzyme	0.0
R_INDOLEt2pp_enzyme	0.0
R_INDOLEt2rpp_enzyme	0.0
R_INDOLEtex_enzyme	0.0
R_INDOLEtex_duplicate_2_enzyme	0.0
R_INDOLEtex_duplicate_3_enzyme	0.0
R_INDOLEtex_duplicate_4_enzyme	0.0
R_INOSTt4pp_enzyme	0.0
R_INSH_enzyme	0.0
R_INSK_enzyme	0.0
R_INSTtex_enzyme	0.0
R_INSTtex_duplicate_2_enzyme	0.0
R_INSTtex_duplicate_3_enzyme	0.0
R_INSTtex_duplicate_4_enzyme	0.0
R_INSt2pp_copy1_enzyme	0.0
R_INSt2pp_copy2_enzyme	0.0
R_INStex_enzyme	0.0
R_IPDDI_enzyme	0.0
R_IPDPS_enzyme	2.1950615776910304e-09
R_IPMD_enzyme	1.8399493578248165e-06
R_IPPMIa_enzyme	1.8399493578248165e-06
R_IPPMIb_enzyme	1.8399493578248165e-06
R_IPPS_enzyme	1.8399493578248165e-06
R_ISETACabcpp_enzyme	0.0
R_ISETACabcpp_duplicate_2_enzyme	0.0
R_ISETACtex_enzyme	0.0
R_ISETACtex_duplicate_2_enzyme	0.0
R_ISETACtex_duplicate_3_enzyme	0.0
R_ISETACtex_duplicate_4_enzyme	0.0
R_K2L4Aabcpp_enzyme	0.0
R_K2L4Aabctex_enzyme	0.0
R_KARA1_enzyme	3.340077707031774e-06
R_KARA2_enzyme	1.1356223999241437e-06
R_KAS14_enzyme	0.0
R_KAS14_duplicate_2_enzyme	0.0
R_KAS15_enzyme	0.0
R_KDOCT2_enzyme	1.5529861111111115e-07
R_KDOPP_enzyme	1.5529861111111115e-07
R_KDOPS_enzyme	1.5529861111111115e-07
R_KG6PDC_enzyme	0.0
R_KG6PDC_duplicate_2_enzyme	0.0
R_Kabcpp_enzyme	0.0
R_Kabcpp_duplicate_2_enzyme	0.0
R_Kt2pp_enzyme	0.0
R_Kt2pp_duplicate_2_enzyme	0.0
R_Kt2pp_duplicate_3_enzyme	0.0
R_Kt2pp_duplicate_4_enzyme	4.109902695463498e-07
R_Kt3pp_enzyme	0.0
R_Kt3pp_duplicate_2_enzyme	0.0
R_Kt3pp_duplicate_3_enzyme	0.0
R_Kt3pp_duplicate_4_enzyme	0.0
R_Ktex_enzyme	0.0
R_Ktex_duplicate_2_enzyme	3.5235791284837937e-07
R_Ktex_duplicate_3_enzyme	0.0
R_Ktex_duplicate_4_enzyme	0.0
R_L_LACD2_enzyme	0.0
R_L_LACD2_duplicate_2_enzyme	0.0
R_L_LACD3_enzyme	0.0
R_L_LACD3_duplicate_2_enzyme	0.0
R_L_LACt2rpp_enzyme	0.0
R_L_LACt2rpp_duplicate_2_enzyme	0.0
R_L_LACtex_enzyme	0.0
R_L_LACtex_duplicate_2_enzyme	0.0
R_L_LACtex_duplicate_3_enzyme	0.0
R_L_LACtex_duplicate_4_enzyme	0.0
R_LA4NTpp_enzyme	0.0
R_LACZ_enzyme	0.0
R_LACZpp_enzyme	0.0
R_LADGMDH_enzyme	0.0
R_LALADGLUtex_enzyme	0.0
R_LALADGLUtex_duplicate_2_enzyme	0.0
R_LALADGLUtex_duplicate_3_enzyme	0.0
R_LALADGLUtex_duplicate_4_enzyme	0.0
R_LALADGLUtpp_enzyme	0.0
R_LALADGLUtpp_duplicate_2_enzyme	0.0
R_LALADGLUtpp_duplicate_3_enzyme	0.0
R_LALADGLUtpp_duplicate_4_enzyme	0.0
R_LALALGLUtex_enzyme	0.0
R_LALALGLUtex_duplicate_2_enzyme	0.0
R_LALALGLUtex_duplicate_3_enzyme	0.0
R_LALALGLUtex_duplicate_4_enzyme	0.0
R_LALALGLUtpp_enzyme	0.0
R_LALALGLUtpp_duplicate_2_enzyme	0.0
R_LALALGLUtpp_duplicate_3_enzyme	0.0
R_LALALGLUtpp_duplicate_4_enzyme	0.0
R_LALDO2x_enzyme	0.0
R_LALDO3_enzyme	0
R_LALGP_enzyme	0.0
R_LCADi_enzyme	0.0
R_LCARR_enzyme	0
R_LCARS_enzyme	0.0
R_LCTSt3ipp_enzyme	0.0
R_LCTSt3ipp_duplicate_2_enzyme	0.0
R_LCTSt3ipp_duplicate_3_enzyme	0.0
R_LCTStex_enzyme	0.0
R_LCTStex_duplicate_2_enzyme	0.0
R_LCTStex_duplicate_3_enzyme	0.0
R_LCTStex_duplicate_4_enzyme	0.0
R_LCTStpp_enzyme	0.0
R_LDH_D_enzyme	0.0
R_LDH_D_duplicate_2_enzyme	0.0
R_LDH_D2_enzyme	0.0
R_LEUTAi_enzyme	0.0
R_LEUTAi_duplicate_2_enzyme	1.8399493578248165e-06
R_LEUTRS_enzyme	1.8399493578248165e-06
R_LEUabcpp_enzyme	0.0
R_LEUabcpp_duplicate_2_enzyme	0.0
R_LEUt2rpp_enzyme	0.0
R_LEUtex_enzyme	0.0
R_LEUtex_duplicate_2_enzyme	0.0
R_LEUtex_duplicate_3_enzyme	0.0
R_LEUtex_duplicate_4_enzyme	0.0
R_LGTHL_enzyme	0.0
R_LIPACabcpp_enzyme	0.0
R_LIPAHT2ex_enzyme	0.0
R_LIPAHTex_enzyme	0.0
R_LIPAMPL_enzyme	0.0
R_LIPATPT_enzyme	0.0
R_LIPAabcpp_enzyme	0.0
R_LIPAabctex_enzyme	0.0
R_LIPOCT_enzyme	0.0
R_LIPOS_enzyme	0.0
R_LIPOt2pp_enzyme	0
R_LIPOtex_enzyme	0.0
R_LIPOtex_duplicate_2_enzyme	0.0
R_LIPOtex_duplicate_3_enzyme	0.0
R_LIPOtex_duplicate_4_enzyme	2.728033928385934e-10
R_LPADSS_enzyme	7.764930555555557e-08
R_LPLIPAL1A120pp_enzyme	0.0
R_LPLIPAL1A140pp_enzyme	0.0
R_LPLIPAL1A141pp_enzyme	0.0
R_LPLIPAL1A160pp_enzyme	0.0
R_LPLIPAL1A161pp_enzyme	0.0
R_LPLIPAL1A180pp_enzyme	0.0
R_LPLIPAL1A181pp_enzyme	0.0
R_LPLIPAL1E120pp_enzyme	0.0
R_LPLIPAL1E140pp_enzyme	0.0
R_LPLIPAL1E141pp_enzyme	0.0
R_LPLIPAL1E160pp_enzyme	0.0
R_LPLIPAL1E161pp_enzyme	0.0
R_LPLIPAL1E180pp_enzyme	0.0
R_LPLIPAL1E181pp_enzyme	0.0
R_LPLIPAL1G120pp_enzyme	0.0
R_LPLIPAL1G140pp_enzyme	0.0
R_LPLIPAL1G141pp_enzyme	0.0
R_LPLIPAL1G160pp_enzyme	0.0
R_LPLIPAL1G161pp_enzyme	0.0
R_LPLIPAL1G180pp_enzyme	0.0
R_LPLIPAL1G181pp_enzyme	0.0
R_LPLIPAL2A120_enzyme	0.0
R_LPLIPAL2A140_enzyme	0.0
R_LPLIPAL2A141_enzyme	0.0
R_LPLIPAL2A160_enzyme	0.0
R_LPLIPAL2A161_enzyme	0.0
R_LPLIPAL2A180_enzyme	0.0
R_LPLIPAL2A181_enzyme	0.0
R_LPLIPAL2ATE120_enzyme	0.0
R_LPLIPAL2ATE140_enzyme	0.0
R_LPLIPAL2ATE141_enzyme	0.0
R_LPLIPAL2ATE160_enzyme	0.0
R_LPLIPAL2ATE161_enzyme	0.0
R_LPLIPAL2ATE180_enzyme	0.0
R_LPLIPAL2ATE181_enzyme	0.0
R_LPLIPAL2ATG120_enzyme	0.0
R_LPLIPAL2ATG140_enzyme	0.0
R_LPLIPAL2ATG141_enzyme	0.0
R_LPLIPAL2ATG160_enzyme	0.0
R_LPLIPAL2ATG161_enzyme	0.0
R_LPLIPAL2ATG180_enzyme	0.0
R_LPLIPAL2ATG181_enzyme	0.0
R_LPLIPAL2E120_enzyme	0.0
R_LPLIPAL2E140_enzyme	0.0
R_LPLIPAL2E141_enzyme	0.0
R_LPLIPAL2E160_enzyme	0.0
R_LPLIPAL2E161_enzyme	0.0
R_LPLIPAL2E180_enzyme	0.0
R_LPLIPAL2E181_enzyme	0.0
R_LPLIPAL2G120_enzyme	0.0
R_LPLIPAL2G140_enzyme	0.0
R_LPLIPAL2G141_enzyme	0.0
R_LPLIPAL2G160_enzyme	0.0
R_LPLIPAL2G161_enzyme	0.0
R_LPLIPAL2G180_enzyme	0.0
R_LPLIPAL2G181_enzyme	0.0
R_LSERDHr_enzyme	0.0
R_LYSDC_enzyme	0.0
R_LYSDC_duplicate_2_enzyme	0.0
R_LYSTRS_enzyme	0.0
R_LYSTRS_duplicate_2_enzyme	1.0286876637695163e-06
R_LYSabcpp_enzyme	0.0
R_LYSt2pp_enzyme	0.0
R_LYSt3pp_enzyme	0.0
R_LYStex_enzyme	0.0
R_LYStex_duplicate_2_enzyme	0.0
R_LYStex_duplicate_3_enzyme	0.0
R_LYStex_duplicate_4_enzyme	0.0
R_LYXI_enzyme	0.0
R_LYXt2pp_enzyme	0.0
R_LYXtex_enzyme	0.0
R_LYXtex_duplicate_2_enzyme	0.0
R_LYXtex_duplicate_3_enzyme	0.0
R_LYXtex_duplicate_4_enzyme	0.0
R_M1PD_enzyme	0.0
R_MACPD_enzyme	0.0
R_MALCOAMT_enzyme	7.982042100694445e-12
R_MALDDH_enzyme	0.0
R_MALDt2_2pp_enzyme	0.0
R_MALDtex_enzyme	0.0
R_MALDtex_duplicate_2_enzyme	0.0
R_MALDtex_duplicate_3_enzyme	0.0
R_MALDtex_duplicate_4_enzyme	0.0
R_MALTATr_enzyme	0.0
R_MALTHXabcpp_enzyme	0.0
R_MALTHXtexi_enzyme	0.0
R_MALTPTabcpp_enzyme	0.0
R_MALTPTtexi_enzyme	0.0
R_MALTTRabcpp_enzyme	0.0
R_MALTTRtexi_enzyme	0.0
R_MALTTTRabcpp_enzyme	0.0
R_MALTTTRtexi_enzyme	0.0
R_MALTabcpp_enzyme	0.0
R_MALTptspp_enzyme	0.0
R_MALTtexi_enzyme	0.0
R_MALt2_2pp_enzyme	0.0
R_MALt2_3pp_enzyme	0.0
R_MALt2_3pp_duplicate_2_enzyme	0.0
R_MALt3pp_enzyme	0
R_MALtex_enzyme	0.0
R_MALtex_duplicate_2_enzyme	0.0
R_MALtex_duplicate_3_enzyme	0.0
R_MALtex_duplicate_4_enzyme	0.0
R_MAN1PT2_enzyme	0.0
R_MAN6PI_enzyme	0.0
R_MAN6Pt6_2pp_enzyme	0.0
R_MAN6Ptex_enzyme	0.0
R_MAN6Ptex_duplicate_2_enzyme	0.0
R_MAN6Ptex_duplicate_3_enzyme	0.0
R_MAN6Ptex_duplicate_4_enzyme	0.0
R_MANAO_enzyme	0.0
R_MANGLYCptspp_enzyme	0.0
R_MANGLYCtex_enzyme	0.0
R_MANGLYCtex_duplicate_2_enzyme	0.0
R_MANGLYCtex_duplicate_3_enzyme	0.0
R_MANGLYCtex_duplicate_4_enzyme	0.0
R_MANPGH_enzyme	0.0
R_MANptspp_enzyme	0.0
R_MANtex_enzyme	0.0
R_MANtex_duplicate_2_enzyme	0.0
R_MANtex_duplicate_3_enzyme	0.0
R_MANtex_duplicate_4_enzyme	0.0
R_MCITD_enzyme	0.0
R_MCITL2_enzyme	0.0
R_MCITS_enzyme	0.0
R_MCOATA_enzyme	3.1061318630642366e-07
R_MCPST_enzyme	0.0
R_MCTP1App_enzyme	0.0
R_MCTP1App_duplicate_2_enzyme	0.0
R_MCTP1App_duplicate_3_enzyme	5.54512464735243e-08
R_MCTP1App_duplicate_4_enzyme	0.0
R_MCTP1Bpp_enzyme	0.0
R_MCTP1Bpp_duplicate_2_enzyme	0.0
R_MCTP2App_enzyme	0.0
R_MCTP2App_duplicate_2_enzyme	0.0
R_MCTP2App_duplicate_3_enzyme	0.0
R_MCTP2App_duplicate_4_enzyme	0.0
R_MDDCP1pp_enzyme	0.0
R_MDDCP1pp_duplicate_2_enzyme	0.0
R_MDDCP1pp_duplicate_3_enzyme	0.0
R_MDDCP1pp_duplicate_4_enzyme	0.0
R_MDDCP2pp_enzyme	0.0
R_MDDCP2pp_duplicate_2_enzyme	0.0
R_MDDCP2pp_duplicate_3_enzyme	0.0
R_MDDCP2pp_duplicate_4_enzyme	0.0
R_MDDCP3pp_enzyme	0.0
R_MDDCP3pp_duplicate_2_enzyme	0.0
R_MDDCP3pp_duplicate_3_enzyme	0.0
R_MDDCP3pp_duplicate_4_enzyme	0.0
R_MDDCP4pp_enzyme	0.0
R_MDDCP4pp_duplicate_2_enzyme	0.0
R_MDDCP4pp_duplicate_3_enzyme	0.0
R_MDDCP4pp_duplicate_4_enzyme	0.0
R_MDDCP5pp_enzyme	0.0
R_MDDCP5pp_duplicate_2_enzyme	0.0
R_MDDCP5pp_duplicate_3_enzyme	0.0
R_MDDCP5pp_duplicate_4_enzyme	0.0
R_MDDEP1pp_enzyme	0.0
R_MDDEP1pp_duplicate_2_enzyme	0.0
R_MDDEP1pp_duplicate_3_enzyme	0.0
R_MDDEP2pp_enzyme	0.0
R_MDDEP2pp_duplicate_2_enzyme	0.0
R_MDDEP2pp_duplicate_3_enzyme	0.0
R_MDDEP3pp_enzyme	0.0
R_MDDEP3pp_duplicate_2_enzyme	0.0
R_MDDEP3pp_duplicate_3_enzyme	0.0
R_MDDEP4pp_enzyme	0.0
R_MDDEP4pp_duplicate_2_enzyme	0.0
R_MDDEP4pp_duplicate_3_enzyme	0.0
R_MDH_enzyme	2.0435908000138734e-06
R_MDH2_enzyme	0.0
R_MDH3_enzyme	0.0
R_ME1_enzyme	0.0
R_ME2_enzyme	0.0
R_MECDPDH5_enzyme	2.4145677354601335e-09
R_MECDPDH5_duplicate_2_enzyme	0.0
R_MECDPS_enzyme	2.4145677354601335e-09
R_MELIBt2pp_enzyme	0.0
R_MELIBt3ipp_enzyme	0.0
R_MELIBtex_enzyme	0.0
R_MELIBtex_duplicate_2_enzyme	0.0
R_MELIBtex_duplicate_3_enzyme	0.0
R_MELIBtex_duplicate_4_enzyme	0.0
R_MEOHtex_enzyme	0.0
R_MEOHtex_duplicate_2_enzyme	0.0
R_MEOHtex_duplicate_3_enzyme	0.0
R_MEOHtex_duplicate_4_enzyme	9.977552625868056e-13
R_MEOHtrpp_enzyme	9.977552625868056e-13
R_MEPCT_enzyme	2.4145677354601335e-09
R_METAT_enzyme	2.8206440957475802e-08
R_METDabcpp_enzyme	0.0
R_METDtex_enzyme	0.0
R_METDtex_duplicate_2_enzyme	0.0
R_METDtex_duplicate_3_enzyme	0.0
R_METDtex_duplicate_4_enzyme	0.0
R_METOX1s_enzyme	0.0
R_METOX2s_enzyme	0.0
R_METS_enzyme	0.0
R_METS_duplicate_2_enzyme	6.152723757169351e-07
R_METSOX1abcpp_enzyme	0
R_METSOX1tex_enzyme	0.0
R_METSOX1tex_duplicate_2_enzyme	0.0
R_METSOX1tex_duplicate_3_enzyme	0.0
R_METSOX1tex_duplicate_4_enzyme	0.0
R_METSOX2abcpp_enzyme	0
R_METSOX2tex_enzyme	0.0
R_METSOX2tex_duplicate_2_enzyme	0.0
R_METSOX2tex_duplicate_3_enzyme	0.0
R_METSOX2tex_duplicate_4_enzyme	0.0
R_METSOXR1_enzyme	0.0
R_METSOXR1_duplicate_2_enzyme	0.0
R_METSOXR1_duplicate_3_enzyme	0.0
R_METSOXR1_duplicate_4_enzyme	0.0
R_METSOXR2_enzyme	0.0
R_METSOXR2_duplicate_2_enzyme	0.0
R_METTRS_enzyme	6.41502016757224e-07
R_METabcpp_enzyme	0.0
R_METtex_enzyme	0.0
R_METtex_duplicate_2_enzyme	0.0
R_METtex_duplicate_3_enzyme	0.0
R_METtex_duplicate_4_enzyme	0.0
R_MG2t3_2pp_enzyme	0
R_MG2tex_enzyme	0.0
R_MG2tex_duplicate_2_enzyme	3.8040079849624184e-10
R_MG2tex_duplicate_3_enzyme	0.0
R_MG2tex_duplicate_4_enzyme	0.0
R_MG2tpp_enzyme	0.0
R_MG2uabcpp_enzyme	0.0
R_MGSA_enzyme	0.0
R_MI1PP_enzyme	0.0
R_MICITDr_enzyme	0.0
R_MINCYCtex_enzyme	0.0
R_MINCYCtex_duplicate_2_enzyme	0.0
R_MINCYCtex_duplicate_3_enzyme	0.0
R_MINCYCtex_duplicate_4_enzyme	0.0
R_MINCYCtpp_enzyme	0.0
R_MINCYCtpp_duplicate_2_enzyme	0.0
R_MINOHPtexi_enzyme	0
R_MLDCP1App_enzyme	0
R_MLDCP1Bpp_enzyme	0
R_MLDCP2App_enzyme	0
R_MLDCP2Bpp_enzyme	0
R_MLDCP3App_enzyme	0
R_MLDEP1pp_enzyme	0
R_MLDEP2pp_enzyme	0
R_MLTG1_enzyme	0.0
R_MLTG2_enzyme	0.0
R_MLTG3_enzyme	0.0
R_MLTG4_enzyme	0.0
R_MLTG5_enzyme	0.0
R_MLTGY1pp_enzyme	0.0
